hours_since_quake,D,near_delta,n_r_bins,t_hours,D_peak,t_peak_hours,D_norm,short_name,slug,name,disaster_type,event_type
-8.0,0.03729567155977703,-0.05895691293336394,16,-8.0,0.11597337415204326,448.0,0.32158822516349067,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
16.0,0.020307858557612905,-0.027086185503511134,16,16.0,0.11597337415204326,448.0,0.17510793926706766,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
40.0,0.022668086118456353,-0.025321080252339173,16,40.0,0.11597337415204326,448.0,0.1954593999200029,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
64.0,0.03414997501914279,-0.000595335422316795,16,64.0,0.11597337415204326,448.0,0.2944639256108177,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
88.0,0.06421582833600357,0.034827388009546933,16,88.0,0.11597337415204326,448.0,0.5537118222654747,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
112.0,0.06781595365424167,0.034102058318509765,16,112.0,0.11597337415204326,448.0,0.5847545106804748,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
136.0,0.0664401204397705,0.03480821234852455,16,136.0,0.11597337415204326,448.0,0.5728911564879217,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
160.0,0.06383095118928518,0.029999660168276154,16,160.0,0.11597337415204326,448.0,0.5503931540838125,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
184.0,0.06657883387202325,0.03437894719544754,16,184.0,0.11597337415204326,448.0,0.5740872364784106,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
208.0,0.07855421663522508,0.05724325982222528,16,208.0,0.11597337415204326,448.0,0.6773469963220957,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
232.0,0.08440871688441184,0.05188074420295119,16,232.0,0.11597337415204326,448.0,0.7278284132162133,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
256.0,0.09574858679997,0.05923185724102398,16,256.0,0.11597337415204326,448.0,0.825608356228748,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
280.0,0.10956472923609277,0.06440693511963802,16,280.0,0.11597337415204326,448.0,0.9447403771528745,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
304.0,0.09769589560596405,0.06020089990126154,16,304.0,0.11597337415204326,448.0,0.8423993551992625,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
328.0,0.0924305420997529,0.05322809099945763,16,328.0,0.11597337415204326,448.0,0.7969979555701703,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
352.0,0.09029764669831494,0.05721804707941869,16,352.0,0.11597337415204326,448.0,0.7786067048453126,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
376.0,0.0981267017512879,0.06664462037874791,16,376.0,0.11597337415204326,448.0,0.8461140539262225,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
400.0,0.1011065861707669,0.06779469796194382,16,400.0,0.11597337415204326,448.0,0.8718086104679017,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
424.0,0.11241924390921196,0.07748430541840173,16,424.0,0.11597337415204326,448.0,0.9693539118886739,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
448.0,0.11597337415204326,0.06919564892759406,16,448.0,0.11597337415204326,448.0,1.0,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
